pitching.Season,players,hatvalues.reg.34.,cooks.distance.reg.34.,dffits.reg.34.,abs(dffits),X.Intercept.,Age_x,IP_per_G_3_seasons_prev,Pitches_3_seasons_prev,G_x_3_seasons_prev,FBv_3_seasons_prev
2002,WES OBERMUELLER,0.000502827,2.47E-06,-0.01117545,0.01117545,0.002190081,-0.001552776,-0.004432757,0.006330773,0.000885139,-0.003501985
2002,DOUG NICKLE,0.000372934,8.14E-07,-0.006443636,0.006443636,-0.001972027,-0.001218898,0.004630846,-0.002972994,0.005387906,0.001764676
2002,JASON KERSHNER,0.000250477,9.02E-07,-0.006766928,0.006766928,-0.003882737,0.0017565,0.004358802,-0.002329312,0.003140927,0.001687499
2002,KIP WELLS,0.001003452,3.77E-06,-0.01383346,0.01383346,-0.007934034,0.0044287,0.008914463,-0.012445616,0.006493756,0.006190969
2002,KEVIN FREDERICK,0.000321377,9.80E-07,-0.007058483,0.007058483,-0.002906293,0.000246689,0.004121855,-0.002083617,0.005008718,0.00134425
2002,GARY GLOVER,0.000715893,2.91E-06,-0.01214843,0.01214843,-0.007959209,0.005316586,0.008392015,-0.010224987,0.003791532,0.005314196
2002,JOSE PARRA,0.000301276,7.25E-07,-0.006077034,0.006077034,0.000339202,-0.003106521,0.002617288,-0.000904879,0.004085313,0.000728293
2002,FRANCIS BELTRAN,0.000530933,2.05E-06,-0.010207811,0.010207811,-0.006611713,0.004862478,0.006086158,-0.00364612,0.005459851,0.001113441
2002,NATE ROBERTSON,0.000379602,1.20E-06,-0.007816485,0.007816485,-0.003879873,0.001245608,0.004633792,-0.002456106,0.005414436,0.001475175
2002,COREY THURMAN,0.000614932,3.09E-06,-0.012505695,0.012505695,-0.009691698,0.008821957,0.006986258,-0.006849793,0.000951006,0.003869991
2002,BARRY ZITO,0.001579292,6.89E-06,-0.018676246,0.018676246,-0.010313064,0.006624961,0.009572366,-0.015656381,0.007328963,0.008205733
2002,CARLOS HERNANDEZ,0.000610729,3.54E-06,-0.013354244,0.013354244,-0.008138899,0.00819332,0.003101825,-0.006415414,0.004045214,0.002355983
2002,SCOTT SCHOENEWEIS,0.000454374,2.91E-06,-0.012112522,0.012112522,0.005563503,-0.002156722,-0.008477939,0.00520411,-0.007295536,-0.003326082
2002,RANDY FLORES,0.000208126,7.15E-07,-0.006028235,0.006028235,-0.003070454,0.000735121,0.004040324,-0.002276273,0.002845491,0.001894662
2002,NELSON FIGUEROA,0.000177912,6.63E-07,-0.005801142,0.005801142,0.000506102,-0.002614486,0.000715941,-0.001458801,0.002915056,0.001233935
2002,AARON HARANG,0.000269026,1.48E-06,-0.008655944,0.008655944,-0.003451844,0.003478664,-0.00074413,-0.001199834,0.0012431,0.001126563
2002,JERIOME ROBERTSON,0.000354744,9.82E-07,-0.007070137,0.007070137,-0.003609798,0.000515233,0.004997513,-0.00292616,0.005153885,0.002184584
2002,CHRIS CARPENTER,0.001569613,1.39E-05,-0.026408862,0.026408862,0.015654789,-0.004157542,-0.024721625,0.021434347,-0.017384732,-0.014350899
2002,DAVE WILLIAMS,0.000994361,8.52E-06,-0.020643735,0.020643735,0.003106209,0.005696,-0.015758619,0.014564481,-0.010179913,-0.009213174
2002,JOSH FOGG,0.001123389,2.54E-06,-0.011384864,0.011384864,-0.00720928,0.002599973,0.009534633,-0.011051824,0.00783051,0.006183325
2002,SHANE NANCE,0.000381266,1.24E-06,-0.007952641,0.007952641,-0.003474538,0.001041819,0.004117945,-0.001866547,0.005333393,0.001030976
2002,ARMANDO ALMANZA,0.000360032,1.69E-06,-0.009249782,0.009249782,0.002000457,-0.001168156,-0.000557292,0.002122813,-0.004637465,-0.001682091
2002,SHAWN ESTES,0.000466395,1.96E-06,-0.009958229,0.009958229,0.000562585,-0.002393248,0.001112462,-0.004962552,0.002429191,0.002254877
2002,MICKEY CALLAWAY,0.00039376,1.70E-06,-0.00928085,0.00928085,0.003510874,-0.003863311,-0.003492594,0.004354969,0.001682772,-0.002581931
2002,RICARDO RODRIGUEZ,0.001804002,1.65E-05,-0.028749655,0.028749655,0.011599688,0.000383031,-0.024420812,0.022894804,-0.012872518,-0.015779392
2002,BRIAN TALLET,0.00309437,3.10E-05,-0.039296866,0.039296866,0.017237838,-0.002373334,-0.033950996,0.033929013,-0.018004618,-0.020329648
2002,DAMASO MARTE,0.000211815,9.35E-07,-0.006880247,0.006880247,-0.00166777,0.001282528,0.002486088,-0.001388846,-0.000893658,0.000237755
2002,RUSS ORTIZ,0.000968939,3.78E-06,-0.013848859,0.013848859,-0.003622719,0.000563341,0.005580516,-0.01069895,0.004916104,0.005151288
2002,MATT PERISHO,0.000290024,1.33E-06,-0.008207169,0.008207169,0.00269667,-0.002294778,-0.003054004,0.00538719,-0.001340062,-0.0027908
2002,JEFF AUSTIN,0.000273239,9.52E-07,-0.006953555,0.006953555,-0.002742644,0.000745837,0.003482496,-0.001145613,0.003737264,0.000693244
2002,ADAM EATON,0.003874781,4.83E-05,-0.048878527,0.048878527,0.022242211,0.000976361,-0.04539586,0.042792777,-0.030659819,-0.027615708
2002,JOE KENNEDY,0.001213679,6.65E-06,-0.018327652,0.018327652,-0.010261785,0.00878342,0.006900893,-0.013210472,0.005238459,0.006055477
2002,CHRIS REITSMA,0.000496588,3.19E-06,-0.012682628,0.012682628,-0.005643632,0.007589886,0.000702749,-0.004743108,-0.001623959,0.001208563
2002,VLADIMIR NUNEZ,0.000261663,1.29E-06,-0.008072385,0.008072385,-0.002046252,0.002174737,0.002158992,-0.002853127,-0.001809253,0.000790318
2002,TIM REDDING,0.000233823,1.25E-06,-0.007935712,0.007935712,-0.002801956,0.003423926,0.000281566,-0.001211067,0.001935461,-0.000833366
2002,SCOTT WILLIAMSON,0.000486926,3.09E-06,-0.012465287,0.012465287,-0.001503772,0.005109683,-0.001450116,0.001623687,-0.007932316,-0.002211521
2002,PETE MUNRO,0.000188282,6.29E-07,-0.005650981,0.005650981,-0.001367554,-0.001285922,0.002820658,-0.002848562,0.004325722,0.001871485
2002,GLENDON RUSCH,0.001094858,3.93E-06,-0.014129204,0.014129204,-0.005799145,0.002011021,0.007568461,-0.012147649,0.006080929,0.006370695
2002,JOAQUIN BENOIT,0.000316757,1.58E-06,-0.008949433,0.008949433,-0.003197806,0.002756715,0.001121733,-0.002899684,0.003875982,0.000433748
2002,HECTOR MERCADO,0.000173137,5.54E-07,-0.005308179,0.005308179,-0.001205524,-0.001195657,0.003178007,-0.001724018,0.002196142,0.001625619
2002,JUAN MORENO,0.000209637,7.68E-07,-0.006244636,0.006244636,-0.000133742,-0.00138046,0.001051031,0.001346454,0.001322115,-7.39E-05
2002,ERIC DUBOSE,0.000334286,9.32E-07,-0.006886823,0.006886823,-0.001637261,-0.001124166,0.00336983,-0.001320673,0.004962131,0.001019535
2002,MIKE KOPLOVE,0.000311064,1.10E-06,-0.007477534,0.007477534,-0.005333801,0.002759724,0.006004492,-0.004827138,0.003533463,0.003076796
2002,GRANT ROBERTS,0.000329803,1.16E-06,-0.007679117,0.007679117,-0.005181059,0.002755554,0.00572574,-0.004336576,0.004916589,0.002173345
2002,JOSE SILVA,0.000246727,1.09E-06,-0.007439051,0.007439051,0.003146038,-0.00290164,-0.002533677,0.00456277,-0.001694401,-0.002530627
2002,KYLE FARNSWORTH,0.00059635,3.96E-06,-0.014118295,0.014118295,0.000228387,0.004835708,-0.003538888,0.004988671,-0.010063829,-0.004658119
2002,BRANDON DUCKWORTH,0.000670955,2.66E-06,-0.011615248,0.011615248,-0.00470091,0.001733537,0.00542601,-0.00924479,0.005835907,0.004596754
2002,BOB FILE,0.000308568,1.51E-06,-0.00874628,0.00874628,-0.001758747,0.002313549,-8.34E-05,0.003177501,-0.001823528,-0.001382604
2002,OCTAVIO DOTEL,0.000647328,4.09E-06,-0.01435193,0.01435193,0.002034199,0.002174098,-0.003064682,0.002552627,-0.010143577,-0.003396931
2002,JOHN PATTERSON,0.000541651,3.36E-06,-0.013013839,0.013013839,0.002099475,0.00110341,-0.007440169,0.008103536,-0.001891287,-0.005365433
2002,JUSTIN WAYNE,0.000903445,6.60E-06,-0.018205103,0.018205103,0.002927188,0.002999673,-0.01185739,0.012506199,-0.004727055,-0.00822644
2002,BLAINE NEAL,0.000344489,1.21E-06,-0.007826845,0.007826845,-0.004859277,0.002640104,0.00558113,-0.003738797,0.004739064,0.001615476
2002,ERIK HILJUS,0.000260981,8.06E-07,-0.006400302,0.006400302,0.00182412,-0.00414384,0.000520774,0.000153255,0.003466079,0.000189039
2002,JOE MAYS,0.001000217,8.47E-06,-0.020592986,0.020592986,0.008982735,-3.62E-05,-0.018116429,0.013630283,-0.013084545,-0.009344706
2002,JORGE JULIO,0.000623386,3.25E-06,-0.012823779,0.012823779,-0.008540178,0.009040581,0.006695945,-0.005804941,0.000558285,0.001188907
2002,JACK CRESSEND,0.000180908,5.88E-07,-0.005465292,0.005465292,-0.001749431,-0.000580207,0.003482521,-0.001919466,0.00300957,0.001367986
2002,JASON JOHNSON,0.000305098,1.55E-06,-0.008846915,0.008846915,0.002556262,-0.002227208,-0.00242983,-0.000809511,-0.000165736,-0.000785475
2002,BRANDON PUFFER,0.000411023,2.18E-06,-0.010504842,0.010504842,-0.003745874,0.004561485,0.002296407,-0.00171402,-0.003956824,0.00084391
2002,DOUG DAVIS,0.000841067,6.32E-06,-0.017805306,0.017805306,0.007554333,-0.001449545,-0.015719619,0.014036031,-0.010481349,-0.006978904
2002,BRIAN FUENTES,0.000269712,7.86E-07,-0.006321479,0.006321479,-0.003198491,0.000285149,0.004902295,-0.003237618,0.004390313,0.002201907
2002,MIKE HAMPTON,0.000598282,2.63E-06,-0.011533466,0.011533466,0.000248688,-0.002029019,0.001147102,-0.005885445,0.002105249,0.002818229
2002,MATT ANDERSON,0.000852063,6.20E-06,-0.01765216,0.01765216,0.002080379,0.005430297,-0.007465312,0.011041503,-0.012433303,-0.008716516
2002,JIMMY OSTING,0.000303961,1.01E-06,-0.007149143,0.007149143,-0.002181905,-0.000286133,0.002797062,-0.001049345,0.004869704,0.001001751
2002,BRIAN BOWLES,0.000344575,9.32E-07,-0.006887803,0.006887803,-0.003939081,0.000492312,0.005120543,-0.003510934,0.005438723,0.002931039
2002,ANDREW LORRAINE,0.000300707,9.24E-07,-0.006853917,0.006853917,0.002225551,-0.004288832,5.39E-05,0.001644958,0.002689857,-0.000456403
2002,BARTOLO COLON,0.000881402,3.62E-06,-0.01354527,0.01354527,-0.001112258,-0.001147921,0.003586489,-0.008969094,0.003911737,0.003504853
2002,JOHN RIEDLING,0.000241607,7.67E-07,-0.006242821,0.006242821,-0.003394062,0.000738366,0.004983761,-0.003628146,0.004000951,0.002168024
2002,KERRY WOOD,0.001107558,5.40E-06,-0.016533684,0.016533684,-0.006807808,0.005134312,0.006619742,-0.012596287,0.005402311,0.004603265
2002,TIM SPOONEYBARGER,0.000597227,2.56E-06,-0.011390775,0.011390775,-0.009056948,0.007440692,0.007769392,-0.006188817,0.004196234,0.002733655
2002,JOSH TOWERS,0.002563694,2.56E-05,-0.035747625,0.035747625,0.017281499,-0.002438988,-0.032646431,0.031784476,-0.020721717,-0.018988057
2002,SUN-WOO KIM,0.000222301,9.72E-07,-0.007017044,0.007017044,-0.004235308,0.003181755,0.003336903,-0.00223379,0.003035164,0.000750355
2002,BRIAN LAWRENCE,0.000886735,3.17E-06,-0.012689648,0.012689648,-0.006713678,0.002822139,0.00772129,-0.011279448,0.005963011,0.006539166
2002,SEAN DEPAULA,0.00030875,7.65E-07,-0.006243203,0.006243203,-0.000356069,-0.002460116,0.002943011,-0.00104287,0.004340958,0.000898361
2002,SHAWN CHACON,0.000532793,3.81E-06,-0.013837515,0.013837515,-0.002262944,0.006030273,-0.004858934,-0.000146125,-0.003276934,-0.001459266
2002,GARY KNOTTS,0.000213666,8.11E-07,-0.006416345,0.006416345,-0.00254296,0.000890681,0.002938804,-0.001322693,0.003614096,0.000476404
2002,RAMON ORTIZ,0.000711668,2.79E-06,-0.011895634,0.011895634,-0.000649194,-0.001780976,0.003064889,-0.007655746,0.004161949,0.003162143
2002,JASON JENNINGS,0.001150565,5.13E-06,-0.016125302,0.016125302,-0.00983739,0.006946179,0.008780159,-0.013328327,0.007565928,0.006133686
2002,RYAN DEMPSTER,0.001135939,6.47E-06,-0.018067332,0.018067332,-0.006728562,0.006192617,0.004447851,-0.011739244,0.002660515,0.004712478
2002,WADE MILLER,0.000677671,4.60E-06,-0.015204605,0.015204605,-0.001240962,0.004296835,-0.003344157,-0.003221692,-0.001450667,-0.001074312
2002,RAY KING,0.000583606,3.29E-06,-0.0128937,0.0128937,0.000991472,0.001654777,-0.001380324,0.002623396,-0.008284904,-0.002252686
2002,DAN REICHERT,0.000319284,2.15E-06,-0.010399358,0.010399358,0.000586571,0.003650373,-0.006080468,0.005712553,-0.006731021,-0.003944068
2002,BRET PRINZ,0.000267054,1.21E-06,-0.00782272,0.00782272,-0.002754755,0.002672746,0.002247391,0.000383349,3.07E-05,-0.00071848
2002,RANDY WOLF,0.000995629,5.22E-06,-0.01624397,0.01624397,-0.006848813,0.005277401,0.004884754,-0.011224681,0.003617848,0.005473352
2002,ERIC MILTON,0.000612447,3.72E-06,-0.013697178,0.013697178,-0.001955176,0.00311856,-0.000908612,-0.00509649,-0.000929716,0.001377139
2002,JOHN THOMSON,0.000588262,2.35E-06,-0.0109112,0.0109112,-0.001328957,-0.001153822,0.002892913,-0.007016458,0.004456506,0.003242846
2002,DAVE ELDER,0.000234882,7.61E-07,-0.006217945,0.006217945,-0.001907643,-0.000317319,0.003490769,-0.001696207,0.004090927,0.000757372
2002,JASON BOYD,0.000202089,5.70E-07,-0.005385505,0.005385505,-1.58E-05,-0.0025533,0.002674804,-0.001113399,0.002798388,0.00112399
2002,AARON COOK,0.000549631,3.60E-06,-0.013460746,0.013460746,0.00019815,0.003925188,-0.006408941,0.007379175,-0.002053899,-0.00600529
2002,ERIC JUNGE,0.000342105,1.49E-06,-0.00867477,0.00867477,0.000295183,-0.000775973,-0.001107849,0.002969415,0.002584364,-0.001917629
2002,JUAN CRUZ,0.000419952,2.45E-06,-0.011115931,0.011115931,-0.006742355,0.007910125,0.003109191,-0.005061105,0.001338151,0.000583065
2002,JEREMY AFFELDT,0.000467222,2.31E-06,-0.010805045,0.010805045,-0.008517613,0.007644716,0.006167829,-0.006359143,0.002186177,0.003060302
2002,RYAN RUPE,0.000451293,2.78E-06,-0.011825738,0.011825738,0.005747043,-0.002808696,-0.008996039,0.006735867,-0.004202975,-0.004339905
2002,JAKE WESTBROOK,0.000226527,1.01E-06,-0.007155024,0.007155024,-0.003086905,0.002259137,0.001839929,-0.000749595,0.003163286,-2.67E-05
2002,VICTOR SANTOS,0.00018078,8.20E-07,-0.006441422,0.006441422,-0.002789045,0.002328464,0.001952369,-0.000249986,0.000734238,-7.31E-06
2002,COURTNEY DUNCAN,0.000243109,8.14E-07,-0.006430598,0.006430598,-0.000200252,-0.001633542,0.001693319,0.000761814,0.002465116,-8.46E-05
2002,MIKE BACSIK,0.000251457,1.11E-06,-0.007502198,0.007502198,-0.003386285,0.001664354,0.001178748,-0.001108811,0.003714401,0.0016952
2002,BEN SHEETS,0.001632376,8.41E-06,-0.020621653,0.020621653,-0.011837683,0.00946791,0.009471929,-0.016242398,0.00641376,0.00759929
2002,BLAKE STEIN,0.000283796,1.44E-06,-0.00854196,0.00854196,0.004292022,-0.003639456,-0.005655955,0.005595126,-0.003122079,-0.001953359
2002,JASON DAVIS,0.001596187,1.40E-05,-0.026427063,0.026427063,0.005044191,0.005446105,-0.018431532,0.019684897,-0.009155914,-0.013791077
2002,LANCE CARTER,0.000253199,8.37E-07,-0.00652164,0.00652164,0.000254103,-0.002429841,0.000984652,0.000653728,0.00346134,0.000225169
2002,FELIX HEREDIA,0.000457286,2.51E-06,-0.011264159,0.011264159,-0.000785041,0.002660638,-0.000413411,0.001923617,-0.006548861,-0.001196949
2002,LUKE PROKOPEC,0.000219028,1.24E-06,-0.00789522,0.00789522,-0.002638299,0.003762306,-0.000934563,7.30E-05,0.000388496,-0.000960916
2002,KEITH FOULKE,0.000734381,4.32E-06,-0.014757664,0.014757664,0.002799571,0.000197832,-0.003534512,0.004061227,-0.010715761,-0.002139132
2002,JULIO SANTANA,0.000143633,5.75E-07,-0.005398389,0.005398389,0.000378711,-0.001110857,0.001551956,-0.000473737,0.000351399,-0.00057111
2002,FRANKLYN GERMAN,0.000569916,2.07E-06,-0.010249142,0.010249142,-0.006142493,0.004167659,0.006015152,-0.00329927,0.005875611,0.00097009
2002,BRIAN MEADOWS,0.001278484,1.05E-05,-0.022953469,0.022953469,0.012099809,-0.002807277,-0.020693675,0.018792476,-0.012475738,-0.012403243
2002,CASEY FOSSUM,0.000491802,1.95E-06,-0.009956,0.009956,-0.007349184,0.004781801,0.007348659,-0.008289432,0.004995267,0.004160873
2002,JIMMY HAYNES,0.000697052,2.50E-06,-0.011273912,0.011273912,-0.002010237,-0.001044762,0.004554461,-0.008483345,0.004358965,0.004234349
2002,JOSH BECKETT,0.000602702,4.04E-06,-0.014259967,0.014259967,-0.00619495,0.009017144,-0.000396125,-0.00310887,0.001438493,-0.001180156
2002,SCOTT CHIASSON,0.000478542,1.13E-06,-0.007593417,0.007593417,-0.0051293,0.001003179,0.005788577,-0.004068472,0.005927087,0.004211573
2002,MARK COREY,0.000348956,7.90E-07,-0.006344165,0.006344165,-0.002462994,-0.000778292,0.005107189,-0.003569157,0.005178558,0.002145508
2002,FERNANDO RODNEY,0.000282627,9.61E-07,-0.006987573,0.006987573,-0.003454244,0.001325708,0.004562905,-0.002426166,0.00395059,0.001125688
2002,CC SABATHIA,0.002192899,1.44E-05,-0.026966454,0.026966454,-0.016661313,0.016822188,0.010477377,-0.018796107,0.004817394,0.007270821
2002,ROY HALLADAY,0.00127719,4.07E-06,-0.014382683,0.014382683,-0.008079059,0.00359176,0.009527604,-0.013260102,0.008084632,0.007142823
2002,TRAVIS HARPER,0.000216102,7.79E-07,-0.006288619,0.006288619,-0.002686371,0.000168165,0.003626236,-0.004094311,0.004686729,0.002228038
2002,BRIAN POWELL,0.000236368,7.55E-07,-0.006194167,0.006194167,0.000698081,-0.003216036,0.00101294,-0.000526673,0.003886631,0.000853787
2002,CLIFF POLITTE,0.000125675,4.89E-07,-0.004982623,0.004982623,-0.000173173,-0.001094536,0.002056707,-0.001781994,0.001277451,0.000403315
2002,JULIAN TAVAREZ,0.000434315,1.50E-06,-0.008728105,0.008728105,-0.001890877,-0.000883749,0.00463799,-0.006908349,0.003453679,0.003426144
2002,VICTOR ZAMBRANO,0.000511642,1.68E-06,-0.009246488,0.009246488,-0.005956471,0.002696009,0.007623313,-0.008198047,0.004469273,0.004623708
2002,OLIVER PEREZ,0.001180269,1.06E-05,-0.023057933,0.023057933,-0.01003669,0.017271443,-0.006709479,0.001935224,-0.005292635,-0.002103754
2002,JOSE JIMENEZ,0.00069712,4.22E-06,-0.014579457,0.014579457,0.001410338,0.002087617,-0.002581321,0.0034332,-0.010261604,-0.002643367
2002,GUILLERMO MOTA,0.00019426,7.27E-07,-0.006072141,0.006072141,-0.000843999,-0.000379376,0.003240817,-0.002125463,0.00099193,0.000308986
2002,JUAN RINCON,0.000394001,1.43E-06,-0.00850569,0.00850569,-0.00537486,0.002999729,0.005229154,-0.003681587,0.0057705,0.001815214
2002,MATT KINNEY,0.000330816,1.91E-06,-0.009821218,0.009821218,0.001482875,0.000320412,-0.005045938,0.003839386,-0.00042528,-0.003016606
2002,MIKE MATTHEWS,0.000169966,5.87E-07,-0.005459162,0.005459162,-0.001078515,-0.00086941,0.003103833,-0.001764557,0.001555634,0.001192014
2002,JAIME CERDA,0.000424286,2.00E-06,-0.010047588,0.010047588,-0.006811624,0.006343819,0.004947673,-0.002629825,0.001399364,0.001046305
2002,BUD SMITH,0.000688026,5.29E-06,-0.016284231,0.016284231,-0.002827358,0.008072233,-0.008685866,0.007459742,-0.005030601,-0.003949393
2002,DUSTIN HERMANSON,0.001825483,1.36E-05,-0.026111588,0.026111588,0.018342966,-0.009631685,-0.022836411,0.023744965,-0.01550894,-0.014216104
2002,OSWALDO MAIRENA,0.000295581,6.77E-07,-0.005873785,0.005873785,-0.001671694,-0.001522724,0.004455661,-0.003081965,0.004708726,0.002025255
2002,MARK WATSON,0.000352673,7.73E-07,-0.006277502,0.006277502,-0.00075931,-0.002341197,0.003408115,-0.001632735,0.00484309,0.001349448
2002,MIKE MACDOUGAL,0.000476479,2.38E-06,-0.010967535,0.010967535,0.002379079,-0.001146912,-0.004065317,0.006167528,0.000716445,-0.004514802
2002,DANYS BAEZ,0.001362981,4.35E-06,-0.014861412,0.014861412,-0.010150712,0.006006838,0.011716176,-0.013773265,0.006993093,0.00711725
2002,KURT AINSWORTH,0.000360621,1.47E-06,-0.008639845,0.008639845,-0.004295349,0.002724345,0.003202263,-0.001572812,0.004937731,0.000582181
2002,DAN WRIGHT,0.001106855,4.51E-06,-0.015121787,0.015121787,-0.008716639,0.005426867,0.00883723,-0.013081436,0.007368758,0.006172806
2002,JOSE SANTIAGO,0.00038829,2.19E-06,-0.010512199,0.010512199,0.000369037,0.001813985,-0.002137837,0.003571038,-0.00690801,-0.001854149
2002,ROY SMITH,0.000300159,8.37E-07,-0.00652642,0.00652642,-0.002108262,-0.00099143,0.003383394,-0.001510435,0.004722866,0.001899534
2002,JOSE ACEVEDO,0.001038703,8.17E-06,-0.020240519,0.020240519,0.006544212,0.00154399,-0.015794445,0.016224543,-0.00879165,-0.010990165
2003,JIMMY HAYNES,0.000382204,1.47E-06,-0.008622275,0.008622275,0.001818943,-0.003852061,0.000562974,-0.003421447,0.002298198,0.001678078
2003,CHRIS BOOTCHECK,0.000336128,1.38E-06,-0.008373867,0.008373867,-0.002052965,0.000940246,0.001265778,0.000808519,0.00380088,-0.000685547
2003,JON GARLAND,0.001302717,6.52E-06,-0.018152472,0.018152472,-0.011537906,0.009333877,0.009491073,-0.01457412,0.005496879,0.006869298
2003,WAYNE FRANKLIN,0.000271568,7.90E-07,-0.006340738,0.006340738,-0.000468544,-0.002661549,0.00308354,-0.003896716,0.004565492,0.00241713
2003,FRANCISCO CORDERO,0.000236761,7.64E-07,-0.00623028,0.00623028,-0.00177242,-0.000330318,0.004653715,-0.003661176,0.002698233,0.001314915
2003,DEWON BRAZELTON,0.001866653,1.76E-05,-0.02964886,0.02964886,0.0090027,0.00312189,-0.024321788,0.023434578,-0.013219936,-0.014936985
2003,BRET PRINZ,0.000236354,8.48E-07,-0.006561872,0.006561872,-0.001607963,8.77E-05,0.002848412,-0.000386001,0.002543873,-5.49E-05
2003,ROSMAN GARCIA,0.000464159,2.63E-06,-0.011519231,0.011519231,-0.005681482,0.007405583,0.002775622,-0.001142417,-0.003152821,-0.000423933
2003,JASON MARQUIS,0.000228756,1.33E-06,-0.008195506,0.008195506,-0.003542881,0.00521903,9.76E-05,-0.000907834,-0.000692853,-0.001041225
2003,RANDY KEISLER,0.00070321,3.56E-06,-0.013413827,0.013413827,0.006407675,-0.005081045,-0.008213047,0.009869199,-0.001693563,-0.004988219
2003,TREY HODGES,0.000161051,7.19E-07,-0.006035168,0.006035168,-0.003274685,0.002255017,0.002015861,-0.000714925,0.000937414,0.001122052
2003,LEO ESTRELLA,0.000403453,2.15E-06,-0.0104188,0.0104188,0.001086897,0.000773338,-0.001081085,0.002160633,-0.006261798,-0.001897003
2003,BARTOLO COLON,0.000880418,3.75E-06,-0.01379174,0.01379174,0.000999636,-0.002791961,0.001676523,-0.007384275,0.002684476,0.002637392
2003,DONTRELLE WILLIS,0.00141556,1.07E-05,-0.023214991,0.023214991,-0.013454274,0.016391178,0.003579632,-0.011099532,0.00055708,0.00368768
2003,JAIME CERDA,0.000304786,1.28E-06,-0.008058059,0.008058059,-0.005308746,0.004025406,0.00469253,-0.002695354,0.002270456,0.001393665
2003,KIP WELLS,0.000866268,3.71E-06,-0.013717479,0.013717479,-0.006122387,0.003590895,0.006880071,-0.011298048,0.004725178,0.005160053
2003,BRIAN FUENTES,0.000219353,7.61E-07,-0.006216923,0.006216923,-0.002914299,0.000670462,0.004536461,-0.003354118,0.002161258,0.002164846
2003,JASON BOYD,0.000200583,5.83E-07,-0.005446933,0.005446933,0.000799417,-0.003165058,0.002198926,-0.000832184,0.001953107,0.000905192
2003,GARY GLOVER,0.000327092,1.42E-06,-0.00847542,0.00847542,-0.004756645,0.003296889,0.005170788,-0.005898906,0.001478762,0.002829573
2003,JASON KERSHNER,0.000183274,7.11E-07,-0.006004502,0.006004502,-0.002763497,0.001153686,0.003273181,-0.001547737,0.001569999,0.001248247
2003,MATT BELISLE,0.000431148,1.44E-06,-0.008550257,0.008550257,-0.005216177,0.002491214,0.005165813,-0.00293754,0.005615726,0.002055166
2003,JOHN THOMSON,0.000645656,2.43E-06,-0.011110304,0.011110304,-0.000806864,-0.001868777,0.003181572,-0.007319965,0.004295482,0.003348361
2003,RODRIGO LOPEZ,0.000502584,2.43E-06,-0.011077638,0.011077638,-0.001966265,0.000806358,0.001929517,-0.006430231,0.002236595,0.002677627
2003,MIKE BYNUM,0.00020345,7.63E-07,-0.006221115,0.006221115,-0.002732585,0.000700313,0.00275138,-0.001360796,0.003707623,0.001198425
2003,KELLY WUNSCH,0.000224665,6.92E-07,-0.005930184,0.005930184,0.000536418,-0.0028727,0.002001147,-0.000377424,0.000754525,0.001350042
2003,PETE MUNRO,0.000107836,4.25E-07,-0.00464461,0.00464461,0.000463407,-0.00185571,0.00074472,-0.000412832,0.001019755,0.000482879
2003,PHIL NORTON,0.000234354,6.92E-07,-0.005931993,0.005931993,-0.001570395,-0.000989552,0.003517172,-0.001490701,0.003511985,0.001251362
2003,JOSE VALVERDE,0.000529717,3.18E-06,-0.012652757,0.012652757,-0.003985643,0.006667254,0.000967943,0.000515969,-0.006110908,-0.001211064
2003,MATT GINTER,0.000227923,8.31E-07,-0.006495356,0.006495356,-0.003163991,0.001236677,0.003756799,-0.001960844,0.003625754,0.00102253
2003,JOSH HANCOCK,0.000340528,1.12E-06,-0.007540408,0.007540408,-0.001839038,-0.000420489,0.002647189,-0.00046635,0.004739333,0.000421783
2003,CHAD CORDERO,0.000640558,2.58E-06,-0.011428671,0.011428671,-0.008446695,0.006471362,0.006721803,-0.004053865,0.005426794,0.002133439
2003,GRANT ROBERTS,0.00022746,8.40E-07,-0.00652766,0.00652766,-0.003569877,0.001628754,0.004053732,-0.002246563,0.003279176,0.00133248
2003,BOB HOWRY,0.000232409,9.48E-07,-0.006931209,0.006931209,0.001364388,-0.002121096,5.04E-06,0.00167748,-0.002095314,-0.000140078
2003,BRITT REAMES,0.000176092,5.54E-07,-0.005307068,0.005307068,0.000675157,-0.002765899,0.001876179,-0.0004107,0.00207739,0.00047158
2003,DAN SMITH,0.000161459,5.78E-07,-0.005417715,0.005417715,-0.001818393,-0.000102846,0.003206989,-0.001756236,0.001945908,0.001268343
2003,RICARDO RODRIGUEZ,0.000911127,6.88E-06,-0.018583511,0.018583511,0.007540176,-0.000651842,-0.015091608,0.01320705,-0.00708413,-0.009442288
2003,JAKE PEAVY,0.000967464,7.09E-06,-0.018863837,0.018863837,-0.009311734,0.01240128,0.000840217,-0.007290005,-0.000206344,0.001655007
2003,VICTOR SANTOS,0.0001521,6.38E-07,-0.005686838,0.005686838,-0.000708101,-0.000128652,0.000761389,0.00082043,0.001402143,-0.000499552
2003,JIM BROWER,0.000247934,8.73E-07,-0.006659183,0.006659183,-0.000244932,-0.002269114,0.002046375,-0.002109044,-0.000127764,0.002995049
2003,CHAD DURBIN,0.001213005,8.97E-06,-0.021226612,0.021226612,0.008973606,-0.001792685,-0.016831219,0.018396398,-0.00905874,-0.011062062
